Id,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,TotalSF,Total_Home_Quality,Total_Bathrooms,Total_porch_sf,YearsSinceRemodel,YrBltAndRemod,hasfireplace,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,HasScreenPorch,is_luxury,is_crisis_year,Saleprice
11,14.466372620287244,5,3.991516944753028,1965,1965,54.59815003314424,172.10367561731906,0.0,27.99434166416432,501.1886728325733,6.088024456082121,665.1416330443618,7.735276307641814,0.9934397541368476,0.0,1,0.0,3,0.7509568431355167,1.8346585068439765,0.0,1965.0,1.0,384.0,0.0,0.0,0.0,0.0,507.2766972886554,8.991516944753029,1.993439754136848,0.0,43,3930,0,1,1,1,1,0,1,129500.99999999977
12,14.609328682484,9,3.991516944753028,2005,2006,23.157325291973297,184.35279905487064,0.0,33.1694199797303,557.8221568157827,6.18536476772489,1384.158465095171,8.73976566048798,0.9934397541368476,0.0,3,0.0,4,0.7509568431355167,2.567924759621038,1.6882544742767884,2005.0,3.0,736.0,35.487622121990945,6.734961787391757,0.0,0.0,1948.1659866786783,12.991516944753029,3.993439754136848,42.22258390938271,0,4011,1,0,0,1,1,0,0,345000.9999999995
13,14.802121553064255,5,4.679500696266022,1962,1962,54.59815003314424,148.5947691485998,0.0,32.94125944872279,446.6441452761383,5.98764505696202,665.1416330443618,7.573579149591658,0.9934397541368476,0.0,1,0.0,2,0.7509568431355167,1.6439949942073706,0.0,1962.0,1.0,352.0,34.37173323210325,0.0,0.0,23.365186292370847,452.6317903331004,9.679500696266022,1.993439754136848,57.7369195244741,46,3924,0,0,1,1,0,0,1,144000.9999999999
14,14.352451967406337,7,3.991516944753028,2006,2007,23.88823440751795,665.1416330443618,0.0,118.3186288387006,688.6232073978066,6.362298924592371,665.1416330443618,8.18470438961549,0.0,0.0,2,0.0,3,0.7509568431355167,2.1373692666038178,0.9033340735031736,2006.0,3.0,840.0,37.509613986293786,8.680964271774387,0.0,0.0,694.9855063223989,10.991516944753029,2.0,46.19057825806817,0,4013,1,0,0,1,1,0,0,279500.9999999992
15,14.408816131545496,6,3.991516944753028,1960,1960,20.158543481827103,148.020255420667,0.0,63.369556389529386,590.1718458022156,6.229572737336896,665.1416330443618,7.965810915417739,0.9934397541368476,0.0,1,1.0688365966619182,2,0.7509568431355167,1.8346585068439765,0.9033340735031736,1960.0,1.0,352.0,0.0,22.810907125309253,13.50698154808656,0.0,596.4014185395524,9.991516944753029,2.5278580524678067,36.31788867339581,48,3920,1,1,0,0,1,0,1,157000.99999999985
16,13.126988104932302,7,6.000033100418736,1929,2001,54.59815003314424,665.1416330443618,0.0,83.75643014756201,412.0767847847582,5.93723687052637,665.1416330443618,7.492930320663689,0.0,0.0,1,0.0,2,0.7509568431355167,1.8346585068439765,0.0,1991.0,2.0,576.0,16.87536171222868,16.536074602216377,0.0,0.0,418.0140216552846,13.000033100418737,1.0,33.411436314445055,6,3930,0,0,0,1,1,0,0,132000.99999999985
17,14.474690175670148,6,5.348040647375277,1970,1970,18.67269129115816,124.97663213273324,0.0,56.26818119481107,485.9366480577164,6.061148313046994,665.1416330443618,7.69183837829287,0.9934397541368476,0.0,1,0.0,2,0.7509568431355167,1.8346585068439765,0.9033340735031736,1970.0,2.0,480.0,0.0,0.0,0.0,0.0,491.9977963707634,11.348040647375278,1.993439754136848,0.0,40,3940,1,1,1,1,1,0,0,149000.99999999988
18,14.381844957728148,4,3.991516944753028,1967,1967,54.59815003314424,665.1416330443618,0.0,0.0,403.4287934927351,6.255099551482407,665.1416330443618,8.007703386457834,0.0,0.0,2,0.0,2,1.2485432660769678,1.9965771941053203,0.0,1967.0,2.0,516.0,0.0,0.0,0.0,0.0,6.255099551482407,7.991516944753027,2.0,0.0,39,3934,0,1,1,1,1,0,0,90000.99999999997
19,14.928183082177274,5,3.991516944753028,2004,2004,54.59815003314424,135.28475968487658,0.0,59.5146319442102,532.337894164718,6.140360560609705,665.1416330443618,7.820168151554766,0.9934397541368476,0.0,1,1.0688365966619182,3,0.7509568431355167,1.9965771941053203,0.0,2004.0,2.0,576.0,0.0,15.76693444755476,0.0,0.0,538.4782547253277,8.991516944753029,2.5278580524678067,15.76693444755476,4,4008,0,1,0,1,1,0,1,159001.00000000015
20,13.587191693447672,5,4.679500696266022,1958,1965,54.59815003314424,113.3444284717655,0.0,63.73152288968495,496.5353707472259,6.279761869353053,665.1416330443618,8.048270214775686,0.0,0.0,1,0.0,3,0.7509568431355167,1.9965771941053203,0.0,1958.0,1.0,294.0,0.0,0.0,0.0,0.0,502.815132616579,9.679500696266022,1.0,0.0,44,3923,0,1,1,1,1,0,1,139001.00000000015
21,15.014660569699636,8,3.991516944753028,2005,2006,26.375252967677653,665.1416330443618,0.0,101.82506194119036,550.7368157836386,6.169795080198316,1479.2776159848029,8.767764551361385,0.0,0.0,3,1.0688365966619182,4,0.7509568431355167,2.373752707640205,0.9033340735031736,2005.0,3.0,853.0,48.83726426144829,19.41557171056058,0.0,0.0,2036.18422684864,11.991516944753029,3.534418298330959,68.25283597200887,0,4011,1,0,0,1,1,0,0,325300.9999999991
22,13.554697593254454,7,5.348040647375277,1930,1950,54.59815003314424,665.1416330443618,0.0,71.49436647573197,325.97914578665217,6.136253504959477,665.1416330443618,7.813491679020253,0.0,0.0,1,0.0,3,0.7509568431355167,1.9965771941053203,0.9033340735031736,1930.0,1.0,280.0,0.0,0.0,14.347075787378763,0.0,332.11539929161165,12.348040647375278,1.0,14.347075787378763,57,3880,1,1,1,0,1,0,0,139401.0000000002
23,14.15090505841462,8,3.991516944753028,2002,2002,22.970004027189184,665.1416330443618,0.0,131.03040218242404,801.7588804396664,6.499835145772583,665.1416330443618,8.414370517913826,0.0,0.0,2,0.0,3,0.7509568431355167,2.1373692666038178,0.9033340735031736,2002.0,2.0,534.0,39.17382731960314,19.728237999164783,0.0,0.0,808.2587155854391,11.991516944753029,2.0,58.90206531876792,6,4004,1,0,0,1,1,0,1,230000.9999999999
24,12.33995892368209,5,5.348040647375277,1976,1976,54.59815003314424,163.09037613543865,0.0,35.72016288147824,501.1886728325733,6.102541476537484,665.1416330443618,7.758783207094786,0.9934397541368476,0.0,1,0.0,3,0.7509568431355167,1.9965771941053203,0.9033340735031736,1976.0,2.0,572.0,27.547833383104766,16.38532543948839,0.0,0.0,507.2912143091109,10.348040647375278,1.993439754136848,43.93315882259316,31,3952,1,0,0,1,1,0,0,129901.00000000004
25,13.778860363863448,5,6.000033100418736,1968,2001,54.59815003314424,55.92085813965613,11.761187493218902,36.150996627758616,509.6336715963096,6.102541476537484,665.1416330443618,7.758783207094786,0.9934397541368476,0.0,1,0.0,3,0.7509568431355167,1.9965771941053203,0.9033340735031736,1968.0,1.0,270.0,68.58817385723269,14.787779962331935,0.0,0.0,515.7362130728471,11.000033100418737,1.993439754136848,83.37595381956463,9,3969,1,0,0,1,1,0,0,154000.99999999977
26,15.017112053633236,8,3.991516944753028,2007,2007,33.376459822535104,665.1416330443618,0.0,121.64209050666751,717.6408377414748,6.413775306608356,665.1416330443618,8.270321245403478,0.0,0.0,2,0.0,3,0.7509568431355167,2.1373692666038178,0.9033340735031736,2007.0,3.0,890.0,0.0,11.547208402056272,0.0,0.0,724.0546130480832,11.991516944753029,2.0,11.547208402056272,2,4014,1,1,0,1,1,0,1,256300.9999999998
27,13.480169016221192,5,5.348040647375277,1951,2000,54.59815003314424,65.45372416585161,10.844382199447596,33.50965482717321,441.4837785976032,5.977494101714608,665.1416330443618,7.557308973811033,0.0,0.7108953782705213,1,0.0,3,0.7509568431355167,1.8346585068439765,0.0,2005.0,2.0,576.0,46.42787529386687,8.534937785694181,0.0,0.0,447.4612726993178,10.348040647375278,1.3554476891352607,54.96281307956105,10,3951,0,0,0,1,1,0,0,134801.0
28,14.52223449052182,8,3.991516944753028,2007,2008,19.6176347506179,212.3808731554585,0.0,60.868407324563385,772.8042413996484,6.460948646111836,665.1416330443618,8.349139186616599,0.9934397541368476,0.0,2,0.0,3,0.7509568431355167,2.1373692666038178,0.9033340735031736,2008.0,3.0,772.0,0.0,10.872445726304546,0.0,0.0,779.2651900457603,11.991516944753029,2.993439754136848,10.872445726304546,2,4015,1,1,0,1,1,0,0,306000.99999999965
29,15.337740944506717,5,4.679500696266022,1957,1997,54.59815003314424,219.63591022735463,0.0,36.47181221781772,684.5794522843669,6.413775306608356,665.1416330443618,8.270321245403478,0.9934397541368476,0.0,1,0.0,2,0.7509568431355167,1.9965771941053203,1.6882544742767884,1957.0,1.0,319.0,54.95788343588972,25.065833858746142,0.0,0.0,690.9932275909753,9.679500696266022,1.993439754136848,80.02371729463586,9,3954,1,0,0,1,1,0,0,207500.9999999999
30,13.197838107775103,4,4.679500696266022,1927,1950,54.59815003314424,665.1416330443618,0.0,63.369556389529386,272.7809930122618,5.5526193164537005,665.1416330443618,6.889419909935487,0.0,0.0,1,0.0,1,0.7509568431355167,1.6439949942073706,0.0,1920.0,1.0,240.0,17.112115194276807,0.0,10.131462665114617,0.0,278.3336123287155,8.679500696266022,1.0,27.243577859391426,58,3877,0,0,1,0,1,0,1,68500.99999999994
31,13.846154746829662,4,3.2801001720569136,1920,1950,54.59815003314424,665.1416330443618,0.0,72.29080025020458,331.36321053954674,5.725304581934391,796.0900328237653,8.02767540667469,0.0,0.0,1,0.0,3,0.7509568431355167,1.9965771941053203,0.0,1920.0,1.0,250.0,0.0,11.326811290068802,13.383979745545478,0.0,1133.1785479452465,7.280100172056914,1.0,24.71079103561428,58,3870,0,1,0,0,1,0,1,40001.00000000005
32,13.857625335901393,5,4.679500696266022,1966,2006,54.59815003314424,665.1416330443618,0.0,105.41140612179272,579.8312638840014,6.214310070782094,665.1416330443618,7.940809782465944,0.0,0.0,1,1.0688365966619182,3,0.7509568431355167,1.9965771941053203,0.0,1966.0,1.0,271.0,0.0,12.4900428791954,0.0,0.0,586.0455739547834,9.679500696266022,1.534418298330959,12.4900428791954,2,3972,0,1,0,1,1,0,1,149350.9999999996
33,14.435498371043266,8,3.991516944753028,2007,2007,54.59815003314424,665.1416330443618,0.0,105.7147686501763,582.3153614642536,6.218002335550503,665.1416330443618,7.94685472879931,0.0,0.0,2,0.0,3,0.7509568431355167,2.1373692666038178,0.0,2007.0,2.0,484.0,0.0,8.2354297818975,0.0,0.0,588.5333637998041,11.991516944753029,2.0,8.2354297818975,1,4014,0,1,0,1,1,0,1,179901.00000000026
34,14.33108886034507,5,3.991516944753028,1959,1959,54.59815003314424,186.97095722172395,0.0,52.55460876602052,649.6610477405251,6.459190210944569,665.1416330443618,8.346194993632139,0.0,0.7108953782705213,1,1.0688365966619182,4,0.7509568431355167,1.9965771941053203,0.9033340735031736,1959.0,2.0,447.0,0.0,9.378020826165942,0.0,0.0,656.1202379514697,8.991516944753029,1.88986598746622,9.378020826165942,51,3918,1,1,0,1,1,0,0,165500.9999999998
35,13.51427778745481,9,3.991516944753028,2005,2005,21.60110482613818,204.26735902989657,0.0,54.83605330083038,715.631147953417,6.395259176056023,665.1416330443618,8.239477932306029,0.9934397541368476,0.0,2,0.0,2,0.7509568431355167,1.9965771941053203,0.9033340735031736,2005.0,2.0,556.0,43.805280803848326,10.518699061322438,0.0,0.0,722.026407129473,12.991516944753029,2.993439754136848,54.32397986517076,2,4010,1,0,0,1,1,0,0,277500.9999999994
36,14.880887520986317,8,3.991516944753028,2004,2005,16.123011850269645,665.1416330443618,0.0,99.68224942366258,533.5951867646837,6.152545339802168,1607.231713324424,8.807635640840518,0.0,0.0,3,1.0688365966619182,4,0.7509568431355167,2.373752707640205,0.9033340735031736,2004.0,3.0,691.0,29.8599537692294,8.534937785694181,0.0,0.0,2146.97944542891,11.991516944753029,3.534418298330959,38.394891554923575,1,4009,1,0,0,1,1,0,0,309000.9999999998
37,14.39609873199361,5,3.991516944753028,1994,1995,54.59815003314424,665.1416330443618,0.0,98.62502812665862,525.2052790558781,6.128663591519077,665.1416330443618,7.801160000786012,0.0,0.0,1,1.0688365966619182,3,0.7509568431355167,1.9965771941053203,0.0,1995.0,2.0,672.0,67.0557887674391,12.388914494790354,0.0,0.0,531.3339426473972,8.991516944753029,1.534418298330959,79.44470326222945,14,3989,0,0,0,1,1,0,1,145001.00000000003
38,13.854502344140595,5,4.679500696266022,1954,1990,33.6090602202074,211.7613504334085,0.0,20.99452091996676,608.3096415593815,6.255682685996874,665.1416330443618,8.008661521858514,0.0,0.7108953782705213,1,0.0,3,0.7509568431355167,1.8346585068439765,0.9033340735031736,1954.0,2.0,498.0,0.0,0.0,0.0,0.0,614.5653242453784,9.679500696266022,1.3554476891352607,0.0,19,3944,1,1,1,1,1,0,1,153000.99999999953
39,13.690222517756728,5,5.348040647375277,1953,2007,54.59815003314424,147.73265354875468,0.0,47.94564449364663,508.36818817203664,6.100382137578345,665.1416330443618,7.755284703253077,0.9934397541368476,0.0,1,0.0,3,0.7509568431355167,1.8346585068439765,0.0,1953.0,1.0,246.0,0.0,11.101977718701349,0.0,0.0,514.468570309615,10.348040647375278,1.993439754136848,11.101977718701349,3,3960,0,1,0,1,1,0,0,109000.99999999994
40,13.098614681350332,4,3.991516944753028,1955,1955,54.59815003314424,665.1416330443618,0.0,0.0,403.4287934927351,6.165850309680361,665.1416330443618,7.861660433222809,0.0,0.0,2,0.0,2,1.2485432660769678,1.9965771941053203,0.0,0.0,0.0,403.4287934927351,0.0,0.0,0.0,0.0,6.165850309680361,7.991516944753027,2.0,0.0,53,3910,0,1,1,1,1,0,1,82000.99999999981
41,13.88709594463504,6,3.991516944753028,1965,1965,14.176049696703044,134.83693073296206,0.0,57.75266460880841,521.4236582473117,6.271253325879851,665.1416330443618,8.034264228844044,0.0,0.0,2,0.0,3,0.7509568431355167,1.9965771941053203,0.9033340735031736,1965.0,2.0,440.0,0.0,18.37609530618912,0.0,0.0,527.6949115731915,9.991516944753029,2.0,18.37609530618912,41,3930,1,1,0,1,1,0,0,160000.99999999985
42,15.42058728052396,5,4.679500696266022,1959,1959,54.59815003314424,180.2639633969773,0.0,52.802337730628246,630.0567292708815,6.273532017891869,665.1416330443618,8.038014132417317,0.0,0.7108953782705213,1,1.0688365966619182,2,0.7509568431355167,1.8346585068439765,1.6882544742767884,1959.0,1.0,308.0,0.0,15.923930918249258,0.0,0.0,636.3302612887734,9.679500696266022,1.88986598746622,15.923930918249258,48,3918,1,1,0,1,1,0,0,170001.0
43,14.01767771748974,5,5.348040647375277,1983,1983,54.59815003314424,150.02706579691534,6.800555915345595,0.0,415.5514389291244,5.963738806121416,665.1416330443618,7.535285455284106,0.9934397541368476,0.0,1,0.0,2,0.7509568431355167,1.8346585068439765,0.0,1983.0,2.0,504.0,48.83726426144829,0.0,0.0,0.0,421.5151777352458,10.348040647375278,1.993439754136848,48.83726426144829,24,3966,0,0,1,1,1,0,0,144000.9999999999
44,14.022544957892965,5,4.679500696266022,1975,1980,54.59815003314424,74.44967558165641,10.87312501843174,32.017536464749845,457.796292356534,6.009171313583456,665.1416330443618,7.608131313906226,0.9934397541368476,0.0,1,0.0,3,0.7509568431355167,1.8346585068439765,0.0,1977.0,1.0,308.0,35.17082405830875,0.0,0.0,0.0,463.80546367011743,9.679500696266022,1.993439754136848,35.17082405830875,28,3955,0,0,1,1,1,0,1,130251.00000000006
45,13.696622698378528,5,4.679500696266022,1959,1959,54.59815003314424,53.97936074574465,10.957917427244912,59.28689885420268,547.3980902679905,6.164530645293143,665.1416330443618,7.859509914271091,0.9934397541368476,0.0,1,0.0,3,0.7509568431355167,1.9965771941053203,0.0,1959.0,1.0,300.0,0.0,0.0,0.0,0.0,553.5626209132836,9.679500696266022,1.993439754136848,0.0,47,3918,0,1,1,1,1,0,0,141000.9999999996
46,13.615520653430028,9,3.991516944753028,2005,2005,27.363262565647787,105.53076159252952,0.0,108.81411023108818,791.8598016545639,6.481721710547639,665.1416330443618,8.38395635463871,0.9934397541368476,0.0,2,0.0,2,0.7509568431355167,1.9965771941053203,0.9033340735031736,2005.0,2.0,576.0,42.816526809235256,14.095080974429363,0.0,0.0,798.3415233651115,12.991516944753029,2.993439754136848,56.91160778366462,5,4010,1,0,0,1,1,0,0,319900.99999999977
47,14.776030442339376,7,3.991516944753028,2003,2003,54.59815003314424,228.59782146808277,0.0,20.83896532520013,664.309519248434,6.3742788626211775,750.6497920166864,8.640863178406567,0.9934397541368476,0.0,1,1.0688365966619182,1,0.7509568431355167,1.9965771941053203,0.9033340735031736,2003.0,2.0,670.0,38.72395053014132,10.02763267172597,0.0,24.85336107495865,1421.3335901277414,10.991516944753029,2.5278580524678067,73.60494427682595,6,4006,1,0,0,1,0,0,1,239686.99999999985
48,14.445149257893313,8,3.991516944753028,2006,2006,54.59815003314424,12.329404773442066,0.0,124.6327527556999,753.6820783909741,6.439558916476699,665.1416330443618,8.313358310828006,0.0,0.0,2,0.0,3,0.7509568431355167,2.1373692666038178,0.0,2006.0,3.0,826.0,0.0,18.903586601156046,0.0,0.0,760.1216373074508,11.991516944753029,2.0,18.903586601156046,1,4012,0,1,0,1,1,0,0,249700.9999999996
49,12.45186836173298,4,3.991516944753028,1920,2008,54.59815003314424,665.1416330443618,0.0,77.8905121610236,370.0445797480511,5.822699978841864,855.1578832430589,8.149141576648939,0.0,0.0,2,0.0,2,1.630565020063126,2.261967859312266,0.0,0.0,0.0,403.4287934927351,0.0,0.0,10.826109023859557,0.0,1231.025162969952,7.991516944753027,2.0,10.826109023859557,1,3928,0,1,1,0,1,0,1,113000.99999999984
50,13.639540779752826,5,5.348040647375277,1966,1966,54.59815003314424,152.3070947754509,0.0,34.84755738656636,465.0673509049713,6.022913952388667,665.1416330443618,7.630225050719527,0.9934397541368476,0.0,1,0.0,3,0.7509568431355167,1.9965771941053203,0.0,1966.0,1.0,386.0,0.0,0.0,0.0,0.0,471.0902648573599,10.348040647375278,1.993439754136848,0.0,41,3932,0,1,1,1,1,0,0,127000.99999999984
51,14.957448150355733,6,4.679500696266022,1997,1997,54.59815003314424,54.62963117549009,0.0,69.81466985911852,395.5148909926968,5.881205971947441,805.9255921944897,8.164503259838241,0.0,0.7108953782705213,2,0.0,3,0.7509568431355167,1.9965771941053203,0.0,1997.0,2.0,388.0,0.0,13.458294968780852,0.0,0.0,1207.321689159134,10.679500696266022,2.3554476891352607,13.458294968780852,10,3994,0,1,0,1,1,0,0,177000.99999999965
52,13.16892058607208,6,4.679500696266022,1934,1950,54.59815003314424,665.1416330443618,0.0,82.79929095271196,405.1150183320992,5.902245564715588,665.1416330443618,7.887188247225628,0.0,0.0,1,0.0,3,0.7509568431355167,1.9965771941053203,0.9033340735031736,1985.0,2.0,528.0,29.68568300090932,0.0,0.0,0.0,411.0172638968148,10.679500696266022,1.0,29.68568300090932,56,3884,1,0,1,1,1,0,0,114501.00000000004
53,13.838827063262029,5,3.991516944753028,1963,1963,54.59815003314424,36.445777215129525,11.951035789885015,0.0,405.1150183320992,5.902245564715588,665.1416330443618,7.437162205080891,0.9934397541368476,0.0,1,0.0,2,0.7509568431355167,1.8346585068439765,0.0,1963.0,2.0,516.0,28.62783059152175,0.0,0.0,0.0,411.0172638968148,8.991516944753029,1.993439754136848,28.62783059152175,47,3926,0,0,1,1,1,0,0,110000.99999999964
54,18.12046284018363,9,3.991516944753028,1981,1987,54.59815003314424,281.31893321574694,0.0,11.39286721555377,827.4164991578197,6.519125227824988,665.1416330443618,8.44681659937546,1.978050782998976,0.0,0,1.0688365966619182,0,0.7509568431355167,1.8346585068439765,0.9033340735031736,1981.0,3.0,894.0,110.73893812694288,13.175560044961095,0.0,0.0,833.9356243856447,12.991516944753029,2.512469081329935,123.91449817190396,19,3968,1,0,0,1,1,0,0,385000.99999999994
55,13.460020630168133,5,3.991516944753028,1955,1955,54.59815003314424,93.33836640687602,0.0,0.0,209.00914027404343,6.291509047865074,665.1416330443618,8.067625308768374,0.0,0.0,1,0.0,3,0.7509568431355167,1.9965771941053203,0.9033340735031736,1962.0,2.0,572.0,0.0,10.872445726304546,0.0,0.0,215.3006493219085,8.991516944753029,1.0,10.872445726304546,52,3910,1,1,0,1,1,0,0,130001.00000000023
56,14.248854458358982,6,3.991516944753028,1964,1964,22.62789822112226,111.0889209007155,0.0,89.74261858934764,660.6517146964126,6.32671043432994,665.1416330443618,8.125749534015181,0.0,0.0,2,0.0,3,0.7509568431355167,2.1373692666038178,0.9033340735031736,1964.0,2.0,576.0,0.0,0.0,0.0,0.0,666.9784251307425,9.991516944753029,2.0,7.477205093048989,44,3928,1,1,1,1,1,0,1,180501.0000000002
57,11.38248747087457,8,3.991516944753028,1999,2000,28.6516661663056,135.73197863712747,0.0,47.503280956701815,471.46968870073925,6.0450046668016055,904.477421670309,8.374618866789502,0.9934397541368476,0.0,2,1.0688365966619182,3,0.7509568431355167,2.1373692666038178,0.0,1999.0,2.0,480.0,30.2068113806109,0.0,0.0,0.0,1381.99211503785,11.991516944753029,3.5278580524678067,30.2068113806109,9,3999,0,0,1,1,1,0,1,172500.99999999974
58,14.555201569610478,7,3.991516944753028,2004,2004,54.59815003314424,665.1416330443618,0.0,85.41306731672447,424.22025991234057,5.942613752897003,1033.0856973612094,8.360849367071392,0.0,0.0,2,1.0688365966619182,3,0.7509568431355167,2.1373692666038178,0.0,2004.0,2.0,565.0,0.0,12.983517614145542,0.0,0.0,1463.248571026447,10.991516944753029,2.534418298330959,12.983517614145542,2,4008,0,1,0,1,1,0,0,196500.99999999985
59,14.925983024601909,10,3.991516944753028,2006,2006,41.2698270636886,665.1416330443618,0.0,114.35517365326398,654.5490039650359,6.327238882891903,1857.7518412417885,9.04040001588337,0.0,0.0,3,1.0688365966619182,3,0.7509568431355167,2.475141660641213,0.9033340735031736,2006.0,3.0,641.0,42.245701565829066,0.0,6.97148809575885,0.0,2518.628084089716,13.991516944753029,3.534418298330959,49.21718966158792,0,4012,1,0,1,0,1,0,0,438780.9999999987
